name,price_eur,price_fcfa,short_description,description,category,sub_category,sub_sub_category,tags,url_product,list_image_product_url
Collier ethnique en cauris « Magie du cauris »,45.0 €,29518 FCFA,Collier de cauris et cuir créé en Afrique de l’Ouest . Ces coquillages blancs servaient autrefois de monnaie d’échange.,"Les cauris servaient autrefois de monnaie d’échange en Afrique.
Les parures étaient investies d’une certaine aura religieuse avec leurs formes très évocatrices pour les rites de fécondité.",Bijoux,Colliers | Bijoux ethniques,,collier africain | collier cuir | collier en cauris | collier unisexe,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-ethnique-en-cauris-magie-du-cauris/,https://www.africouleur.com/wp-content/uploads/2022/03/MG_4887-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2022/04/IMG_20220331_101035-510x458.jpg | https://www.africouleur.com/wp-content/uploads/2022/03/MG_4864-510x765.jpg
Collier en bronze « Divinity »,120.0 €,78715 FCFA,"Collier en bronze « Divinity » Création Férouz Allali . Ce bijoux est une pièce unique fabriquée par les artisans du Togo. Pour garder leur authenticité les pendentifs sont montés sur un cordon de cuir.
Existe en deux tailles :
T1 : court
T2 : long","Chacun de nos pendentifs en bronze martelé est une pièce unique créée à la main.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Colliers | Bijoux ethniques,,collier africain | collier bronze | création | fait main,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-en-bronze-divinity/,https://www.africouleur.com/wp-content/uploads/2022/03/MG_4765-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2022/03/MG_4753-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/MG_4146-510x394.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_161500__01__02-510x456.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_162157__01-510x594.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_154431__02__01-510x524.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_161500__01__01-510x448.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/MG_4140-510x366.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_154431__01__01-510x684.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_154431__01-510x683.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_162154-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2021/12/IMG_20211210_161500__01__02__01-510x457.jpg
Collier africain de tradition togolaise en perles d’ébène « M’sieur »,48.0 €,31486 FCFA,Collier unisexe fait de perles en ébène à porter quotidiennement ou sous le col d’une belle chemise pour un évènement important. En Afrique les bijoux sont très souvent unisexe !,"Tous nos colliers sont créés à la main en Afrique de l’Ouest. En particulier nos perles rondes en ébène sont tournées avec dextérité par les artisans sculpteurs.
Venez visiter notre notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Colliers,,collier ébène | collier homme | colliier femme,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-de-tradition-togolaise-en-perles-debene-msieur/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_8474-510x340.jpg
Collier africain du Mali « Sublime »,75.0 €,49197 FCFA,"Collier traditionnel du Mali , des fils de perles descendent d’un joli pendentif en bronze en forme de triangle gravé à la main.","Tous les colliers de ce modèle sont créés à la main en Afrique de l’Ouest.
Nos artisans marient les teintes des perles avec goût pour réaliser un travail qui ne manquera pas de vous satisfaire.
Venez visiter notre notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Colliers | Bijoux ethniques,,bijoux authentique | bijoux tribal,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-du-mali-sublime/,https://www.africouleur.com/wp-content/uploads/2019/11/Collier-bronze-et-perles-orange-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Bijoux-en-bronze-et-perles-orange-510x735.jpg | https://www.africouleur.com/wp-content/uploads/2022/05/IMG_20220514_150650-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-bronze-et-perles-orange-2-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-bronze-et-pantalon-wax-2-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/12/Collier-perles-et-bronze-2-510x765.jpg
Collier en cuir tressé du Mali « Magie Dogon »,38.0 €,24926 FCFA,"Collier unisexe de protection du pays Dogon, en cuir tressé style serpent, c’est un bijoux authentique fait main. Existe en trois tailles et plusieurs coloris. Il est possible de porter deux tailles ensemble ou les trois pour un look d’exception.
Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.",Quatre brins de cuirs tressés à la main.,Bijoux,Colliers | Bijoux ethniques,,collier de protection | collier ethnique | porte bonheur,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-en-cuir-tresse-du-mali-magie-dogon/,https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cuir-du-Mali-4-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/10/Jupe-ou-bustier-en-wax-A5-510x515.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cuir-du-Mali-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-en-cuir-Dogon-510x500.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-en-cuire-et-croix-dAnkh-1-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-en-cuire-et-croix-dAnkh-4-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Robe-en-bazin-9B-510x380.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-en-cuire-et-croix-dAnkh-5-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2020/10/Jupe-ou-bustier-en-wax-A42-510x353.jpg | https://www.africouleur.com/wp-content/uploads/2020/10/Jupe-ou-bustier-en-wax-A1-510x392.jpg
Collier ethnique « Larmes de cauris » et cuir tressé,54.0 €,35422 FCFA,Collier de cauris et cuir tressé style serpent créé en Afrique de l’Ouest . Ces coquillages blancs servaient autrefois de monnaie d’échange.,"Les cauris servaient autrefois de monnaie d’échange en Afrique.
Les parures étaient investies d’une certaine aura religieuse avec leurs formes très évocatrices pour les rites de fécondité.",Bijoux,Colliers | Bijoux ethniques,,bijoux cauris | cauris,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-larmes-de-cauris-et-cuir-tresse/,https://www.africouleur.com/wp-content/uploads/2019/11/Corsage-et-collier-cauiri-1-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Corsage-et-bijoux-dAfrique-45-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Corsage-et-collier-cauiri-2-510x765.jpg
Collier ras du cou coquillages cauris « Troc »,19.0 €,12463 FCFA,Notre collier en cuir et cauris est un bijou animiste traditionnel en Afrique de l’ouest. En Afrique les bijoux sont très souvent unisexe.,"Les cauris servaient autrefois de monnaie d’échange en Afrique.
Les parures étaient investies d’une certaine aura religieuse avec leurs formes très évocatrices pour les rites de fécondité.",Bijoux,Colliers,,bijoux cauris | bijoux en cuir | cauris | collier ethnique | coquillage,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-ras-du-cou-coquillages-cauris-troc/,https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cauris-6-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cauris-2-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cauris-4-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cauris-5-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cauris-9-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-cauris-7-510x765.jpg
Collier malien en cuir tressé et bronze martelé « Croix d’Ankh »,45.0 €,29518 FCFA,"Collier unisexe en cuir tressé style serpent, accompagné d’un pendentif en bronze martelé en forme de croix d’Ankh . La croix d’Ankh existe en 2 tailles :
Taille 1 : 8,50 cm
Taille 2 : 15 cm","La croix d’Ankh est un symbole égyptien qui représente la vie.
Chacun de nos pendentifs en bronze martelé est une pièce unique créée à la main.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Colliers,,bijoux en cuir | croix d'Ankh,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-malien-en-cuir-tresse-et-bronze-martele-croix-dankh/,https://www.africouleur.com/wp-content/uploads/2019/09/Collier-africain-en-cuir-tressé-avec-pendentif-Ankh-en-bronze-01-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Collier-croix-dAnkh-1-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-en-cuire-et-croix-dAnkh-5-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/09/Collier-africain-en-cuir-tressé-avec-pendentif-Ankh-en-bronze-03-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/09/Collier-africain-en-cuir-tressé-avec-pendentif-Ankh-en-bronze-08-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-en-cuire-et-croix-dAnkh-1-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-en-cuire-et-croix-dAnkh-4-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Bijoux-dAfrique-13-510x510.jpg
Collier africain en pâte de verre et bronze «Nebètou»,75.0 €,49197 FCFA,"Collier africain de perles traditionnelles en pâte de verre recyclé et de bronze.
Un bijoux qui vous habillera pour une belle occasion.","Tous les colliers de ce modèle sont créés à la main en Afrique de l’Ouest.
Nos artisans marient les teintes des perles avec goût pour réaliser un travail qui ne manquera pas de vous satisfaire.
Venez visiter notre notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Bijoux ethniques | Colliers,,bijoux africain | bijoux ethnique | bronze | pate de verre,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-en-pate-de-verre-et-bronze-nebetou/,https://www.africouleur.com/wp-content/uploads/2019/06/Collier-cuire-pâte-de-verre-6-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-cuire-pâte-de-verre-2-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-cuire-pâte-de-verre-9-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-cuire-pâte-de-verre-8-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/06/Collier-cuire-pâte-de-verre-1-510x340.jpg
Collier en tissu africain « Larme de wax »,35.0 €,22958 FCFA,"Collier en tissu africain multicolore , à la fois chic, léger et volumineux, à porter pour toutes les occasions.
Merci de choisir votre couleur préférée et nous ferrons tout pour choisir un collier avec une couleur avec cette dominante.",Africouleur propose une gamme de bijoux fantaisie originaux aux couleurs joyeuses et variées qui s’adapte à la morphologie de chacune.,Bijoux,Colliers | Bijoux Fantaisie,,bijoux africain | collier africain | wax,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-en-tissu-africain-larme-de-wax/,https://www.africouleur.com/wp-content/uploads/2018/12/Collier-larmes-de-wax.jpg-1-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Collier-larmes-de-wax.jpg-2-510x649.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Collier-larmes-de-coco-2-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Collier-larmes-de-coco-4-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Collier-larmes-de-coco-1-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Collier-larmes-de-wax.jpg-510x510.jpg
Tour de taille africain à petites perles,15.0 €,9839 FCFA,"Tour de taille africain ou ceinture de perles , porté aussi en sautoir de différentes couleurs.
Vendu à la pièce en boutique seulement.","Le baya ou bine-bine est une ceinture de perles que les femmes ouest africaines portent discrètement autour de la taille.
Lors de la commande, merci de nous indiquer vos couleurs.",Mode,Accessoires,Ceintures | Colliers,bijoux ethnique | ceinture | collier | perles | sautoir | Tour de taille,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/ceintures/tour-de-taille-africain-a-petites-perles/,https://www.africouleur.com/wp-content/uploads/2018/01/Tour-de-taille-510x340.jpg
Tour de taille africain à petites perles striées,10.8 €,7084 FCFA,"Tour de taille africain ou ceinture de perles, porté aussi en sautoir de différentes couleurs.
Vendu par lot de deux.
Existe en deux tailles :
T1 : 4 mm
T2 : 6 mm","Le baya ou bine-bine est une ceinture de perles que les femmes ouest africaines portent discrètement autour de la taille.
Lors de la commande, merci de nous indiquer vos couleurs.",Mode,Accessoires,Ceintures | Bijoux ethniques | Colliers,perle africaine | sautoir | Tour de taille,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/ceintures/tour-de-taille-africain-a-petites-perles-striees/,https://www.africouleur.com/wp-content/uploads/2017/12/Tour-de-taille-Bine-bine-510x340.jpg
Croix touareg de Tahoua,60.0 €,39357 FCFA,"La croix du Sud de Tahoua est une des croix d’Agadez du Niger, créée en argent à teneur non garantie, et montée en pendentifs sur un collier touareg.
Une large collection vous attends à la Boutique Africouleur à Paris.","Tour de cou : légèrement supérieur à 40cm, Hauteur de la Croix : environ 4cm",Bijoux,Bijoux ethniques | Bijoux | Bijoux Touareg | Colliers,,africain | bijoux ethnique chic | collier | croix touareg,https://www.africouleur.com/shop/bijoux-africains/colliers/croix-touareg-de-tahoua/,https://www.africouleur.com/wp-content/uploads/2015/10/595-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/594-thickbox1-510x510.jpg
Collier africain en perles de bakélite et bronzes miniatures du Ghana : Akan,65.0 €,42637 FCFA,"Collier africain création en fines lamelles de bakélite et des petits bronzes miniatures.
66 cm de tour.
Taille","Tous les colliers de ce modèle sont créés à la main en Afrique de l’Ouest.
Nos artisans marient les teintes des perles avec goût pour réaliser un travail qui ne manquera pas de vous satisfaire.
Les couleurs (par exemple de la corne) et les tailles peuvent varier d’un modèle à l’autre car il s’agit d’un travail artisanal entièrement manuel.",Bijoux,Colliers | Bijoux ethniques,,africain | bijoux | bijoux ethnique chic | collier,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-en-bakelite-et-bronze-miniature-du-ghana-akan/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_8472-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8469-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8466-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8455-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8450-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8446-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8438-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8432-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8428-510x340.jpg
Collier africain en cauris,35.0 €,22958 FCFA,"Collier de cauris créé en Afrique de l’Ouest, au centre une coupe de calebasse teintée avec incrustation de fil de bronze et d’argent et de petites perles en ébène et argent.
En Afrique les bijoux sont très souvent unisexe.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.","Les cauris servaient autrefois de monnaie d’échange en Afrique.
Les parures étaient investis d’une certaine aura religieuse avec leurs formes très évocatrices pour les rites de fécondité.",Bijoux,Colliers | Bijoux | Bijoux ethniques,,africain | cauris | collier | unisexe,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-en-cauris/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_23701-510x340.jpg
Collier africain en pâte de verre du Ghana,19.0 €,12463 FCFA,Collier en perles de pâte verre africaines de couleur. Unisexe,"Chaque  perle africaine  est une création unique, créée par des artisans essentiellement au Ghana.
Pour comprendre le travail extraordinaire de la création traditionnelle des  perles en Afrique , vous pouvez regarder notre vidéo sur  http://youtu.be/3bfawcZ3NfI .
La vente en gros est possible, merci de nous contacter pour les tarifs et les délais.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Colliers | Bijoux | Bijoux ethniques,,africain | afrique | collier | ghana | pate de verre | traditionnel | unisexe,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-en-pate-de-verre-du-ghana/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_2435-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2016/09/FullSizeRender-510x707.jpg | https://www.africouleur.com/wp-content/uploads/2016/09/Collier-pate-de-verre1-510x729.jpg
Collier en pâte de verre et grosse pièce de bronze crocodile,45.0 €,29518 FCFA,"Collier unisexe existe en deux tailles, long ou court.
Toutes nos objets en bronze sont des pièces uniques moulées avec la technique de la cire perdue au Ghana.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.","T1 : Longueur 52 cm
T2 : Longueur 78 cm
Origine du bronze du Ghana
Les figurines en bronze servaient autrefois à mesurer le poids de l’or exporté hors du Ghana. Le Ghana était en effet appelé la « Côte d’Or » et l’un des principaux exportateur du précieux métal (puis du célèbre chocolat…). Ces sculptures d’arts en bronze sont malheureusement de plus en plus rares, car le cuivre nécessaire à leur fabrication est aujourd’hui exporté en masse vers la Chine pour produire nos équipements technologiques.",Bijoux,Colliers | Bijoux | Bijoux ethniques,,africain | bijoux ethnique | collier | crocodile | mixte | unisexe,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-en-pate-de-verre-et-grosse-piece-de-bronze-crocodile/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_25191-510x340.jpg
Collier ou ceinture talisman en tissu africain basin ou wax,24.0 €,15743 FCFA,"Collier en tissu africain, vous pouvez le porter sur la tete, à la taille ou au cou.
Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.","Les colliers africains de la collection « Talisman » d’Africouleur sont créés en matériaux recyclés : chutes de tissus provenant de nos collections de mode, perles de verre recyclées à partir de vieilles bouteilles. Vous pouvez porter un ou plusieurs colliers au cou ou en tours de tailles pour un look très habillé.
Africouleur propose une gamme de bijoux fantaisie originaux aux couleurs joyeuses et variées qui s’adapte à la morphologie de chacune. Tous les modèles sont confectionnés à la main au Togo par des étudiants qui financent ainsi leurs études universitaires, ou d’anciens étudiants qui sont maintenant nos partenaires et formateurs dans l’association « Aidons-nous », dont le but est de promouvoir et sauvegarder l’artisanat africain. Ils organisent une tontine, pour subvenir à leur sécurité sociale et participer à leur autofinancement.
Entretien éventuel des bijoux : nettoyer à l’eau savonneuse en frottant délicatement avec les doigts, puis rincer soigneusement à l’eau et essuyer avec un torchon sec.",Mode,Accessoires,Ceintures | Accessoires | Bijoux | Bijoux Fantaisie | Colliers,africain | bazin | ceinture | collier | coton | tissu africain | wax,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/ceintures/collier-ou-ceinture-talisman-en-tissu-africain-basin-ou-wax/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_7473-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8553-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8549-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8546-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8541-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8052-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_8555-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_97331-510x340.jpg
Collier ethnique touareg « Torkéb »,175.0 €,114792 FCFA,"Collier de cou en argent et ébène avec gravures touareg .
Dimension : 13 x14 cm.","Africouleur présente des modèles variés de bijoux touaregs en argent, créés au Niger: boucles d’oreilles touareg, colliers touareg, bracelets ou croix touareg.
Venez visiter notre notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Bijoux,Bijoux ethniques | Bijoux Touareg | Colliers,,argent | bijoux ethnique | bijoux touareg | collier | ébène | gravure | tour de cou,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-ethnique-touareg-torkeb/,https://www.africouleur.com/wp-content/uploads/2015/10/1545-thickbox-510x510.jpg
Collier Africain en cauris,37.0 €,24270 FCFA,Collier de cauris créé en Afrique de l’Ouest avec un ou plusieurs rangs de coquillages blancs.,"Les cauris servaient autrefois de monnaie d’échange en Afrique.
Les parures étaient investies d’une certaine aura religieuse avec leurs formes très évocatrices pour les rites de fécondité.",Bijoux,Colliers,,africain | cauris | collier | coquillage,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-africain-de-cauris/,https://www.africouleur.com/wp-content/uploads/2015/11/0081-510x770.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_2682-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/A1Ferouz6-510x775.jpg
Collier en dent de phacochère,32.0 €,20991 FCFA,Collier africain traditionnel du Burkina fasso en fil de cuir torsadé et dent de Phacochère. Chaque pièce est unique grâce à la mise en valeur de ces dents. Il est possible de porter plusieurs colliers comme notre mannequin.,"Plusieurs modèles existent avec des fils de cuir noirs, roses ou verts, et des dents en ivoire naturel ou teintes en marron. Vous pouvez vous renseigner sur les disponibilités préalablement à votre achat en nous contactant ou en passà la boutique.",Bijoux,Colliers | Bijoux | Bijoux ethniques,,burkina | collier | cuire | dent,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-en-dent-de-phacochere/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_5619-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_5628-510x340.jpg
Collier en perles de verre et bronze « Larme de verre »,65.0 €,42637 FCFA,"Collier africain crée avec de jolies perles en pâte de verre recyclée et bronze Akan.
Le collier idéal pour un joli décolleté.","En visitant notre boutique vous serez charmé par les bijoux créer en collaboration avec Amelevi perleuse depuis trois générations.
Chaque perle africaine est une création unique, créée par des artisans essentiellement au Ghana. Pour comprendre le travail extraordinaire de la création traditionnelle des perles en Afrique, vous pouvez regarder notre vidéo sur http://youtu.be/3bfawcZ3N",Bijoux,Colliers | Bijoux | Bijoux ethniques,,bijoux africain | collier africain | pate de verre | pate de verre recyclee | perles | perles Akan,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-larme-de-verre-et-bronze/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_57651-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/MG_3776-510x765.jpg
Collier talisman simple en basin,15.0 €,9839 FCFA,"Collier africain simple en « basin », coton damassé teinté à la main et rembourré, de la gamme « Talisman » d’Africouleur. Il se règle à vos mesures, en ajoutant simplement un ou plusieurs nœuds.
Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.","Les colliers africains de la collection « Talisman » d’Africouleur sont créés en matériaux recyclés : chutes de tissus provenant de nos collections de mode, perles de verre recyclées à partir de vieilles bouteilles. Vous pouvez porter un ou plusieurs colliers au cou ou en tours de tailles pour un look très habillé.
Africouleur propose une gamme de bijoux fantaisie originaux aux couleurs joyeuses et variées qui s’adapte à la morphologie de chacune. Tous les modèles sont confectionnés à la main au Togo par des étudiants qui financent ainsi leurs études universitaires, ou d’anciens étudiants qui sont maintenant nos partenaires et formateurs dans l’association « Aidons-nous », dont le but est de promouvoir et sauvegarder l’artisanat africain. Ils organisent une tontine, pour subvenir à leur sécurité sociale et participer à leur autofinancement.
Entretien éventuel des bijoux : nettoyer à l’eau savonneuse en frottant délicatement avec les doigts, puis rincer soigneusement à l’eau et essuyer avec un torchon sec.
Merci de choisir votre gamme de couleurs préférées, rouges, verts, bleus, jaunes dorés, beiges, marrons, noirs… et nous ferrons tout notre possible pour vous satisfaire.",Mode,Accessoires,Ceintures | Accessoires | Bijoux | Bijoux Fantaisie | Colliers,,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/ceintures/collier-talisman-simple-en-basin/,https://www.africouleur.com/wp-content/uploads/2015/10/MG_5806-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9205-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/defile-mode-africaine-2014-backstage-30-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/defile-mode-africaine-2014-09-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9656-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9652-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9251-510x340.jpg
Collier talisman en calicot à deux fleurs,19.0 €,12463 FCFA,"Collier africain avec 2 fleurs stylisées, en coton bazin ou en wax de la gamme « Talissement » d’Africouleur. Uni taille, ce collier se règle en faisant éventuellement un ou plusieurs noeuds.","Les colliers africains de la collection « Talissement » d’Africouleur sont créés en matériaux recyclés : chutes de tissus provenant de nos collections de mode, perles de verre recyclées à partir de vieilles bouteilles. Vous pouvez porter un ou plusieurs colliers au cou ou en tours de tailles pour un look très habillé.
Africouleur propose une gamme de bijoux fantaisie originaux aux couleurs joyeuses et variées qui s’adapte à la morphologie de chacune. Tous les modèles sont confectionnés à la main au Togo par des étudiants qui financent ainsi leurs études universitaires, ou d’anciens étudiants qui sont maintenant nos partenaires et formateurs dans l’association « Aidons-nous », dont le but est de promouvoir et sauvegarder l’artisanat africain. Ils organisent une tontine, pour subvenir à leur sécurité sociale et participer à leur autofinancement.
Entretien éventuel des bijoux : nettoyer à l’eau savonneuse en frottant délicatement avec les doigts, puis rincer soigneusement à l’eau et essuyer avec un torchon sec.
Merci de choisir votre gamme de couleurs préférées, rouges, verts, bleus, jaunes dorés, beiges, marrons, noirs… et nous ferrons tout notre possible pour vous satisfaire.",Bijoux,Colliers | Bijoux | Bijoux Fantaisie,,africain | bijoux | collier | coton | tissu,https://www.africouleur.com/shop/bijoux-africains/colliers/collier-talisman-en-calicot-a-deux-fleurs/,https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9364-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9349-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9093-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/06/IMG_9098-510x340.jpg
